Refnis,Place,Year,Month,dwellings,appartments,one-dwelling buildings,surface area
12041,PUURS-SINT-AMANDS,2021,2,5.0,12.0,9.0,3.0
12041,PUURS-SINT-AMANDS,2021,3,12.0,12.0,0.0,12.0
12041,PUURS-SINT-AMANDS,2021,4,6.0,9.0,4.0,5.0
12041,PUURS-SINT-AMANDS,2021,5,29.0,66.0,41.0,25.0
13001,ARENDONK,2012,1,3.0,10.0,8.0,2.0
13001,ARENDONK,2012,2,4.0,4.0,0.0,4.0
13001,ARENDONK,2012,3,12.0,12.0,0.0,12.0
13001,ARENDONK,2012,4,2.0,2.0,0.0,2.0
13001,ARENDONK,2012,5,1.0,1.0,0.0,1.0
13001,ARENDONK,2012,6,2.0,2.0,0.0,2.0
13001,ARENDONK,2012,7,0.0,0.0,0.0,0.0
13001,ARENDONK,2012,8,1.0,35.0,35.0,0.0
13001,ARENDONK,2012,9,1.0,1.0,0.0,1.0
13001,ARENDONK,2012,10,1.0,1.0,0.0,1.0
13001,ARENDONK,2012,11,0.0,0.0,0.0,0.0
13001,ARENDONK,2012,12,19.0,25.0,8.0,17.0
13001,ARENDONK,2013,1,1.0,1.0,0.0,1.0
13001,ARENDONK,2013,2,1.0,1.0,0.0,1.0
13001,ARENDONK,2013,3,2.0,2.0,0.0,2.0
13001,ARENDONK,2013,4,0.0,0.0,0.0,0.0
13001,ARENDONK,2013,5,1.0,1.0,0.0,1.0
13001,ARENDONK,2013,6,2.0,2.0,0.0,2.0
13001,ARENDONK,2013,7,0.0,0.0,0.0,0.0
13001,ARENDONK,2013,8,2.0,6.0,5.0,1.0
13001,ARENDONK,2013,9,4.0,10.0,7.0,3.0
13001,ARENDONK,2013,10,3.0,3.0,0.0,3.0
13001,ARENDONK,2013,11,1.0,1.0,0.0,1.0
13001,ARENDONK,2013,12,0.0,0.0,0.0,0.0
13001,ARENDONK,2014,1,8.0,12.0,5.0,7.0
13001,ARENDONK,2014,2,1.0,1.0,0.0,1.0
13001,ARENDONK,2014,3,0.0,0.0,0.0,0.0
13001,ARENDONK,2014,4,0.0,0.0,0.0,0.0
13001,ARENDONK,2014,5,2.0,2.0,0.0,2.0
13001,ARENDONK,2014,6,0.0,0.0,0.0,0.0
13001,ARENDONK,2014,7,0.0,0.0,0.0,0.0
13001,ARENDONK,2014,8,0.0,0.0,0.0,0.0
13001,ARENDONK,2014,9,2.0,2.0,0.0,2.0
13001,ARENDONK,2014,10,1.0,1.0,0.0,1.0
13001,ARENDONK,2014,11,0.0,0.0,0.0,0.0
13001,ARENDONK,2014,12,6.0,6.0,0.0,6.0
13001,ARENDONK,2015,1,2.0,2.0,0.0,2.0
13001,ARENDONK,2015,2,0.0,0.0,0.0,0.0
13001,ARENDONK,2015,3,3.0,3.0,0.0,3.0
13001,ARENDONK,2015,4,3.0,3.0,0.0,3.0
13001,ARENDONK,2015,5,3.0,3.0,0.0,3.0
13001,ARENDONK,2015,6,6.0,6.0,0.0,6.0
13001,ARENDONK,2015,7,0.0,0.0,0.0,0.0
13001,ARENDONK,2015,8,3.0,3.0,0.0,3.0
13001,ARENDONK,2015,9,2.0,2.0,0.0,2.0
13001,ARENDONK,2015,10,2.0,2.0,0.0,2.0
13001,ARENDONK,2015,11,1.0,1.0,0.0,1.0
13001,ARENDONK,2015,12,9.0,9.0,0.0,9.0
13001,ARENDONK,2016,1,6.0,6.0,0.0,6.0
13001,ARENDONK,2016,2,5.0,5.0,0.0,5.0
13001,ARENDONK,2016,3,3.0,3.0,0.0,3.0
13001,ARENDONK,2016,4,0.0,0.0,0.0,0.0
13001,ARENDONK,2016,5,2.0,2.0,0.0,2.0
13001,ARENDONK,2016,6,0.0,0.0,0.0,0.0
13001,ARENDONK,2016,7,3.0,3.0,0.0,3.0
13001,ARENDONK,2016,8,0.0,0.0,0.0,0.0
13001,ARENDONK,2016,9,1.0,1.0,0.0,1.0
13001,ARENDONK,2016,10,8.0,8.0,0.0,8.0
13001,ARENDONK,2016,11,3.0,3.0,0.0,3.0
13001,ARENDONK,2016,12,3.0,3.0,0.0,3.0
13001,ARENDONK,2017,1,3.0,3.0,0.0,3.0
13001,ARENDONK,2017,2,0.0,0.0,0.0,0.0
13001,ARENDONK,2017,3,3.0,3.0,0.0,3.0
13001,ARENDONK,2017,4,0.0,0.0,0.0,0.0
13001,ARENDONK,2017,5,0.0,0.0,0.0,0.0
13001,ARENDONK,2017,6,0.0,0.0,0.0,0.0
13001,ARENDONK,2017,7,4.0,4.0,0.0,4.0
13001,ARENDONK,2017,8,2.0,2.0,0.0,2.0
13001,ARENDONK,2017,9,2.0,2.0,0.0,2.0
13001,ARENDONK,2017,10,1.0,1.0,0.0,1.0
13001,ARENDONK,2017,11,2.0,2.0,0.0,2.0
13001,ARENDONK,2017,12,9.0,24.0,18.0,6.0
13001,ARENDONK,2018,1,5.0,7.0,4.0,3.0
13001,ARENDONK,2018,2,4.0,4.0,0.0,4.0
13001,ARENDONK,2018,3,7.0,6.0,0.0,6.0
13001,ARENDONK,2018,4,6.0,5.0,0.0,5.0
13001,ARENDONK,2018,5,2.0,4.0,3.0,1.0
13001,ARENDONK,2018,6,3.0,3.0,0.0,3.0
13001,ARENDONK,2018,7,1.0,1.0,0.0,1.0
13001,ARENDONK,2018,8,1.0,3.0,3.0,0.0
13001,ARENDONK,2018,9,0.0,0.0,0.0,0.0
13001,ARENDONK,2018,10,1.0,1.0,0.0,1.0
13001,ARENDONK,2018,11,2.0,2.0,0.0,2.0
13001,ARENDONK,2018,12,1.0,1.0,0.0,1.0
13001,ARENDONK,2019,1,0.0,0.0,0.0,0.0
13001,ARENDONK,2019,2,1.0,1.0,0.0,1.0
13001,ARENDONK,2019,3,1.0,3.0,3.0,0.0
13001,ARENDONK,2019,4,2.0,2.0,0.0,2.0
13001,ARENDONK,2019,5,2.0,2.0,0.0,2.0
13001,ARENDONK,2019,6,2.0,2.0,0.0,2.0
13001,ARENDONK,2019,7,3.0,22.0,20.0,2.0
13001,ARENDONK,2019,8,7.0,7.0,0.0,7.0
13001,ARENDONK,2019,9,3.0,3.0,0.0,3.0
13001,ARENDONK,2019,10,2.0,2.0,0.0,2.0
13001,ARENDONK,2019,11,7.0,7.0,0.0,7.0
13001,ARENDONK,2019,12,2.0,2.0,0.0,2.0
13001,ARENDONK,2020,1,8.0,8.0,0.0,8.0
13001,ARENDONK,2020,2,6.0,6.0,0.0,6.0
13001,ARENDONK,2020,3,10.0,10.0,0.0,10.0
13001,ARENDONK,2020,4,6.0,11.0,7.0,4.0
13001,ARENDONK,2020,5,1.0,2.0,2.0,0.0
13001,ARENDONK,2020,6,1.0,1.0,0.0,1.0
13001,ARENDONK,2020,7,0.0,0.0,0.0,0.0
13001,ARENDONK,2020,8,2.0,2.0,0.0,2.0
13001,ARENDONK,2020,9,3.0,3.0,0.0,3.0
13001,ARENDONK,2020,10,2.0,4.0,3.0,1.0
13001,ARENDONK,2020,11,0.0,0.0,0.0,0.0
13001,ARENDONK,2020,12,0.0,0.0,0.0,0.0
13001,ARENDONK,2021,1,2.0,7.0,6.0,1.0
13001,ARENDONK,2021,2,1.0,1.0,0.0,1.0
13001,ARENDONK,2021,3,2.0,2.0,0.0,2.0
13001,ARENDONK,2021,4,2.0,2.0,0.0,2.0
13001,ARENDONK,2021,5,2.0,2.0,0.0,2.0
13002,BAARLE-HERTOG,2012,1,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2012,2,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2012,3,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2012,4,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2012,5,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2012,6,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2012,7,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2012,8,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2012,9,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2012,10,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2012,11,1.0,15.0,15.0,0.0
13002,BAARLE-HERTOG,2012,12,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2013,1,1.0,5.0,5.0,0.0
13002,BAARLE-HERTOG,2013,2,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2013,3,14.0,14.0,0.0,14.0
13002,BAARLE-HERTOG,2013,4,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2013,5,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2013,6,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2013,7,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2013,8,5.0,5.0,0.0,5.0
13002,BAARLE-HERTOG,2013,9,2.0,2.0,0.0,2.0
13002,BAARLE-HERTOG,2013,10,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2013,11,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2013,12,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2014,1,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2014,2,1.0,5.0,5.0,0.0
13002,BAARLE-HERTOG,2014,3,12.0,16.0,5.0,11.0
13002,BAARLE-HERTOG,2014,4,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2014,5,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2014,6,2.0,2.0,0.0,2.0
13002,BAARLE-HERTOG,2014,7,2.0,2.0,0.0,2.0
13002,BAARLE-HERTOG,2014,8,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2014,9,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2014,10,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2014,11,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2014,12,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2015,1,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2015,2,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2015,3,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2015,4,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2015,5,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2015,6,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2015,7,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2015,8,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2015,9,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2015,10,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2015,11,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2015,12,2.0,2.0,0.0,2.0
13002,BAARLE-HERTOG,2016,1,1.0,40.0,40.0,0.0
13002,BAARLE-HERTOG,2016,2,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2016,3,1.0,2.0,2.0,0.0
13002,BAARLE-HERTOG,2016,4,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2016,5,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2016,6,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2016,7,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2016,8,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2016,9,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2016,10,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2016,11,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2016,12,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2017,1,4.0,10.0,7.0,3.0
13002,BAARLE-HERTOG,2017,2,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2017,3,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2017,4,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2017,5,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2017,6,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2017,7,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2017,8,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2017,9,2.0,2.0,0.0,2.0
13002,BAARLE-HERTOG,2017,10,3.0,39.0,39.0,0.0
13002,BAARLE-HERTOG,2017,11,2.0,16.0,16.0,0.0
13002,BAARLE-HERTOG,2017,12,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2018,1,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2018,2,10.0,10.0,0.0,10.0
13002,BAARLE-HERTOG,2018,3,22.0,22.0,0.0,22.0
13002,BAARLE-HERTOG,2018,4,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2018,5,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2018,6,5.0,23.0,21.0,2.0
13002,BAARLE-HERTOG,2018,7,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2018,8,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2018,9,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2018,10,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2018,11,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2018,12,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2019,1,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2019,2,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2019,3,2.0,2.0,0.0,2.0
13002,BAARLE-HERTOG,2019,4,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2019,5,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2019,6,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2019,7,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2019,8,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2019,9,6.0,6.0,0.0,6.0
13002,BAARLE-HERTOG,2019,10,1.0,35.0,35.0,0.0
13002,BAARLE-HERTOG,2019,11,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2019,12,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2020,1,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2020,2,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2020,3,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2020,4,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2020,5,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2020,6,7.0,7.0,0.0,7.0
13002,BAARLE-HERTOG,2020,7,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2020,8,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2020,9,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2020,10,2.0,2.0,0.0,2.0
13002,BAARLE-HERTOG,2020,11,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2020,12,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2021,1,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2021,2,2.0,2.0,0.0,2.0
13002,BAARLE-HERTOG,2021,3,1.0,1.0,0.0,1.0
13002,BAARLE-HERTOG,2021,4,0.0,0.0,0.0,0.0
13002,BAARLE-HERTOG,2021,5,2.0,2.0,0.0,2.0
13003,BALEN,2012,1,15.0,17.0,3.0,14.0
13003,BALEN,2012,2,6.0,6.0,0.0,6.0
13003,BALEN,2012,3,7.0,7.0,0.0,7.0
13003,BALEN,2012,4,3.0,24.0,22.0,2.0
13003,BALEN,2012,5,2.0,2.0,0.0,2.0
13003,BALEN,2012,6,8.0,8.0,0.0,8.0
13003,BALEN,2012,7,4.0,4.0,0.0,4.0
13003,BALEN,2012,8,6.0,12.0,7.0,5.0
13003,BALEN,2012,9,8.0,8.0,0.0,8.0
13003,BALEN,2012,10,8.0,8.0,0.0,8.0
13003,BALEN,2012,11,4.0,6.0,4.0,2.0
13003,BALEN,2012,12,5.0,24.0,20.0,4.0
13003,BALEN,2013,1,10.0,10.0,0.0,10.0
13003,BALEN,2013,2,8.0,18.0,11.0,7.0
13003,BALEN,2013,3,3.0,14.0,13.0,1.0
13003,BALEN,2013,4,12.0,19.0,9.0,10.0
13003,BALEN,2013,5,5.0,5.0,0.0,5.0
13003,BALEN,2013,6,9.0,15.0,7.0,8.0
13003,BALEN,2013,7,14.0,14.0,0.0,14.0
13003,BALEN,2013,8,4.0,4.0,0.0,4.0
13003,BALEN,2013,9,9.0,11.0,4.0,7.0
13003,BALEN,2013,10,16.0,17.0,2.0,15.0
13003,BALEN,2013,11,4.0,4.0,0.0,4.0
13003,BALEN,2013,12,10.0,16.0,7.0,9.0
13003,BALEN,2014,1,18.0,18.0,0.0,18.0
13003,BALEN,2014,2,7.0,11.0,6.0,5.0
13003,BALEN,2014,3,3.0,12.0,10.0,2.0
13003,BALEN,2014,4,7.0,7.0,0.0,7.0
13003,BALEN,2014,5,4.0,4.0,0.0,4.0
13003,BALEN,2014,6,4.0,4.0,0.0,4.0
13003,BALEN,2014,7,3.0,3.0,0.0,3.0
13003,BALEN,2014,8,1.0,1.0,0.0,1.0
13003,BALEN,2014,9,4.0,4.0,0.0,4.0
13003,BALEN,2014,10,8.0,8.0,0.0,8.0
13003,BALEN,2014,11,5.0,6.0,2.0,4.0
13003,BALEN,2014,12,7.0,7.0,0.0,7.0
13003,BALEN,2015,1,7.0,9.0,3.0,6.0
13003,BALEN,2015,2,4.0,4.0,0.0,4.0
13003,BALEN,2015,3,2.0,2.0,0.0,2.0
13003,BALEN,2015,4,2.0,2.0,0.0,2.0
13003,BALEN,2015,5,2.0,2.0,0.0,2.0
13003,BALEN,2015,6,7.0,7.0,0.0,7.0
13003,BALEN,2015,7,9.0,16.0,9.0,7.0
13003,BALEN,2015,8,0.0,0.0,0.0,0.0
13003,BALEN,2015,9,5.0,17.0,13.0,4.0
13003,BALEN,2015,10,3.0,5.0,3.0,2.0
13003,BALEN,2015,11,4.0,5.0,2.0,3.0
13003,BALEN,2015,12,1.0,3.0,3.0,0.0
13003,BALEN,2016,1,11.0,13.0,3.0,10.0
13003,BALEN,2016,2,5.0,5.0,0.0,5.0
13003,BALEN,2016,3,7.0,74.0,69.0,5.0
13003,BALEN,2016,4,2.0,2.0,0.0,2.0
13003,BALEN,2016,5,4.0,7.0,4.0,3.0
13003,BALEN,2016,6,4.0,7.0,4.0,3.0
13003,BALEN,2016,7,6.0,6.0,0.0,6.0
13003,BALEN,2016,8,2.0,2.0,0.0,2.0
13003,BALEN,2016,9,2.0,2.0,0.0,2.0
13003,BALEN,2016,10,5.0,10.0,6.0,4.0
13003,BALEN,2016,11,6.0,7.0,2.0,5.0
13003,BALEN,2016,12,2.0,5.0,4.0,1.0
13003,BALEN,2017,1,5.0,5.0,0.0,5.0
13003,BALEN,2017,2,10.0,10.0,0.0,10.0
13003,BALEN,2017,3,5.0,17.0,13.0,4.0
13003,BALEN,2017,4,1.0,1.0,0.0,1.0
13003,BALEN,2017,5,0.0,0.0,0.0,0.0
13003,BALEN,2017,6,0.0,0.0,0.0,0.0
13003,BALEN,2017,7,12.0,13.0,2.0,11.0
13003,BALEN,2017,8,4.0,4.0,0.0,4.0
13003,BALEN,2017,9,15.0,19.0,6.0,13.0
13003,BALEN,2017,10,5.0,5.0,0.0,5.0
13003,BALEN,2017,11,9.0,11.0,3.0,8.0
13003,BALEN,2017,12,3.0,8.0,6.0,2.0
13003,BALEN,2018,1,5.0,5.0,0.0,5.0
13003,BALEN,2018,2,15.0,28.0,17.0,11.0
13003,BALEN,2018,3,8.0,15.0,9.0,6.0
13003,BALEN,2018,4,1.0,1.0,0.0,1.0
13003,BALEN,2018,5,6.0,6.0,0.0,6.0
13003,BALEN,2018,6,6.0,9.0,4.0,5.0
13003,BALEN,2018,7,7.0,17.0,12.0,5.0
13003,BALEN,2018,8,0.0,0.0,0.0,0.0
13003,BALEN,2018,9,9.0,9.0,0.0,9.0
13003,BALEN,2018,10,3.0,11.0,9.0,2.0
13003,BALEN,2018,11,5.0,8.0,4.0,4.0
13003,BALEN,2018,12,2.0,2.0,0.0,2.0
13003,BALEN,2019,1,13.0,26.0,15.0,11.0
13003,BALEN,2019,2,8.0,8.0,0.0,8.0
13003,BALEN,2019,3,4.0,7.0,5.0,2.0
13003,BALEN,2019,4,5.0,5.0,0.0,5.0
13003,BALEN,2019,5,4.0,5.0,2.0,3.0
13003,BALEN,2019,6,6.0,15.0,10.0,5.0
13003,BALEN,2019,7,4.0,14.0,11.0,3.0
13003,BALEN,2019,8,0.0,0.0,0.0,0.0
13003,BALEN,2019,9,7.0,9.0,4.0,5.0
13003,BALEN,2019,10,13.0,13.0,0.0,13.0
13003,BALEN,2019,11,7.0,12.0,7.0,5.0
13003,BALEN,2019,12,9.0,9.0,0.0,9.0
13003,BALEN,2020,1,19.0,29.0,12.0,17.0
13003,BALEN,2020,2,9.0,11.0,3.0,8.0
13003,BALEN,2020,3,11.0,14.0,5.0,9.0
13003,BALEN,2020,4,6.0,6.0,0.0,6.0
13003,BALEN,2020,5,3.0,3.0,0.0,3.0
13003,BALEN,2020,6,7.0,7.0,0.0,7.0
13003,BALEN,2020,7,8.0,8.0,0.0,8.0
13003,BALEN,2020,8,3.0,8.0,8.0,0.0
13003,BALEN,2020,9,5.0,5.0,0.0,5.0
13003,BALEN,2020,10,7.0,7.0,0.0,7.0
13003,BALEN,2020,11,14.0,14.0,0.0,14.0
13003,BALEN,2020,12,15.0,16.0,2.0,14.0
13003,BALEN,2021,1,28.0,54.0,29.0,25.0
13003,BALEN,2021,2,19.0,50.0,37.0,13.0
13003,BALEN,2021,3,19.0,19.0,0.0,19.0
13003,BALEN,2021,4,15.0,15.0,0.0,15.0
13003,BALEN,2021,5,3.0,7.0,5.0,2.0
13004,BEERSE,2012,1,5.0,44.0,43.0,1.0
13004,BEERSE,2012,2,11.0,11.0,0.0,11.0
13004,BEERSE,2012,3,5.0,5.0,0.0,5.0
13004,BEERSE,2012,4,6.0,8.0,3.0,5.0
13004,BEERSE,2012,5,6.0,6.0,0.0,6.0
13004,BEERSE,2012,6,1.0,1.0,0.0,1.0
13004,BEERSE,2012,7,1.0,1.0,0.0,1.0
13004,BEERSE,2012,8,29.0,33.0,5.0,28.0
13004,BEERSE,2012,9,3.0,3.0,0.0,3.0
13004,BEERSE,2012,10,17.0,30.0,14.0,16.0
13004,BEERSE,2012,11,5.0,5.0,0.0,5.0
13004,BEERSE,2012,12,4.0,4.0,0.0,4.0
13004,BEERSE,2013,1,4.0,4.0,0.0,4.0
13004,BEERSE,2013,2,8.0,8.0,0.0,8.0
13004,BEERSE,2013,3,6.0,15.0,10.0,5.0
13004,BEERSE,2013,4,6.0,6.0,0.0,6.0
13004,BEERSE,2013,5,7.0,7.0,0.0,7.0
13004,BEERSE,2013,6,7.0,8.0,2.0,6.0
13004,BEERSE,2013,7,2.0,2.0,0.0,2.0
13004,BEERSE,2013,8,7.0,7.0,0.0,7.0
13004,BEERSE,2013,9,8.0,8.0,0.0,8.0
13004,BEERSE,2013,10,3.0,3.0,0.0,3.0
13004,BEERSE,2013,11,3.0,3.0,0.0,3.0
13004,BEERSE,2013,12,8.0,8.0,0.0,8.0
13004,BEERSE,2014,1,8.0,8.0,0.0,8.0
13004,BEERSE,2014,2,4.0,18.0,15.0,3.0
13004,BEERSE,2014,3,6.0,6.0,0.0,6.0
13004,BEERSE,2014,4,5.0,29.0,26.0,3.0
13004,BEERSE,2014,5,1.0,1.0,0.0,1.0
13004,BEERSE,2014,6,20.0,20.0,0.0,20.0
13004,BEERSE,2014,7,16.0,16.0,0.0,16.0
13004,BEERSE,2014,8,10.0,10.0,0.0,10.0
13004,BEERSE,2014,9,6.0,6.0,0.0,6.0
13004,BEERSE,2014,10,4.0,4.0,0.0,4.0
13004,BEERSE,2014,11,1.0,1.0,0.0,1.0
13004,BEERSE,2014,12,3.0,3.0,0.0,3.0
13004,BEERSE,2015,1,4.0,4.0,0.0,4.0
13004,BEERSE,2015,2,3.0,3.0,0.0,3.0
13004,BEERSE,2015,3,4.0,4.0,0.0,4.0
13004,BEERSE,2015,4,18.0,23.0,6.0,17.0
13004,BEERSE,2015,5,1.0,1.0,0.0,1.0
13004,BEERSE,2015,6,10.0,14.0,5.0,9.0
13004,BEERSE,2015,7,2.0,2.0,0.0,2.0
13004,BEERSE,2015,8,3.0,3.0,0.0,3.0
13004,BEERSE,2015,9,8.0,11.0,4.0,7.0
13004,BEERSE,2015,10,5.0,22.0,19.0,3.0
13004,BEERSE,2015,11,2.0,2.0,0.0,2.0
13004,BEERSE,2015,12,3.0,3.0,0.0,3.0
13004,BEERSE,2016,1,10.0,10.0,0.0,10.0
13004,BEERSE,2016,2,8.0,8.0,0.0,8.0
13004,BEERSE,2016,3,8.0,10.0,3.0,7.0
13004,BEERSE,2016,4,27.0,28.0,2.0,26.0
13004,BEERSE,2016,5,5.0,5.0,0.0,5.0
13004,BEERSE,2016,6,4.0,4.0,0.0,4.0
13004,BEERSE,2016,7,4.0,6.0,3.0,3.0
13004,BEERSE,2016,8,7.0,7.0,0.0,7.0
13004,BEERSE,2016,9,6.0,6.0,0.0,6.0
13004,BEERSE,2016,10,1.0,1.0,0.0,1.0
13004,BEERSE,2016,11,5.0,5.0,0.0,5.0
13004,BEERSE,2016,12,1.0,1.0,0.0,1.0
13004,BEERSE,2017,1,5.0,8.0,4.0,4.0
13004,BEERSE,2017,2,5.0,5.0,0.0,5.0
13004,BEERSE,2017,3,4.0,4.0,0.0,4.0
13004,BEERSE,2017,4,6.0,29.0,26.0,3.0
13004,BEERSE,2017,5,0.0,0.0,0.0,0.0
13004,BEERSE,2017,6,0.0,0.0,0.0,0.0
13004,BEERSE,2017,7,1.0,1.0,0.0,1.0
13004,BEERSE,2017,8,12.0,16.0,6.0,10.0
13004,BEERSE,2017,9,0.0,0.0,0.0,0.0
13004,BEERSE,2017,10,2.0,7.0,6.0,1.0
13004,BEERSE,2017,11,1.0,1.0,0.0,1.0
13004,BEERSE,2017,12,4.0,17.0,14.0,3.0
13004,BEERSE,2018,1,7.0,7.0,0.0,7.0
13004,BEERSE,2018,2,7.0,9.0,3.0,6.0
13004,BEERSE,2018,3,8.0,13.0,7.0,6.0
13004,BEERSE,2018,4,2.0,2.0,0.0,2.0
13004,BEERSE,2018,5,3.0,26.0,24.0,2.0
13004,BEERSE,2018,6,4.0,4.0,0.0,4.0
13004,BEERSE,2018,7,10.0,21.0,12.0,9.0
13004,BEERSE,2018,8,4.0,4.0,0.0,4.0
13004,BEERSE,2018,9,5.0,5.0,0.0,5.0
13004,BEERSE,2018,10,7.0,37.0,31.0,6.0
13004,BEERSE,2018,11,3.0,12.0,10.0,2.0
13004,BEERSE,2018,12,4.0,5.0,2.0,3.0
13004,BEERSE,2019,1,6.0,6.0,0.0,6.0
13004,BEERSE,2019,2,0.0,0.0,0.0,0.0
13004,BEERSE,2019,3,5.0,7.0,3.0,4.0
13004,BEERSE,2019,4,10.0,28.0,20.0,8.0
13004,BEERSE,2019,5,3.0,3.0,0.0,3.0
13004,BEERSE,2019,6,0.0,0.0,0.0,0.0
13004,BEERSE,2019,7,10.0,12.0,3.0,9.0
13004,BEERSE,2019,8,7.0,7.0,0.0,7.0
13004,BEERSE,2019,9,8.0,8.0,0.0,8.0
13004,BEERSE,2019,10,2.0,2.0,0.0,2.0
13004,BEERSE,2019,11,5.0,5.0,0.0,5.0
13004,BEERSE,2019,12,5.0,5.0,0.0,5.0
13004,BEERSE,2020,1,7.0,7.0,0.0,7.0
13004,BEERSE,2020,2,9.0,17.0,10.0,7.0
